entry_id,move_id,pkmn_id
4464,87,310
4465,87,311
4466,87,312
4467,87,403
4468,87,404
4469,87,405
4470,87,417
4471,87,462
4472,87,466
4473,87,479
4474,87,642
4475,87,644
4476,87,694
4477,87,695
4478,87,702
4479,88,74
4480,88,74
4481,88,75
4482,88,75
4483,88,76
4484,88,76
4485,88,95
4486,88,111
4487,88,112
4488,88,138
4489,88,139
4490,88,140
4491,88,141
4492,88,142
4493,88,185
4494,88,208
4495,88,213
4496,88,218
4497,88,219
4498,88,246
4499,88,247
4500,88,248
4501,88,258
4502,88,259
4503,88,260
4504,88,299
4505,88,337
4506,88,338
4507,88,377
4508,88,438
4509,88,476
4510,88,532
4511,88,533
4512,88,534
4513,88,566
4514,88,567
4515,88,645
4516,88,698
4517,88,699
4518,88,703
4519,88,719
4520,88,744
4521,88,745
4522,88,745
4523,88,745
4524,88,805
4525,88,874
4526,89,27
4527,89,28
4528,89,50
4529,89,50
4530,89,51
4531,89,51
4532,89,74
4533,89,75
4534,89,76
4535,89,95
4536,89,111
4537,89,112
4538,89,194
4539,89,195
4540,89,207
4541,89,220
4542,89,221
4543,89,232
4544,89,246
4545,89,247
4546,89,248
4547,89,259
4548,89,260
4549,89,322
4550,89,323
4551,89,328
4552,89,329
4553,89,330
4554,89,339
4555,89,340
4556,89,383
4557,89,389
4558,89,449
4559,89,450
4560,89,464
4561,89,472
4562,89,473
4563,89,529
4564,89,530
4565,89,551
4566,89,552
4567,89,553
4568,89,562
4569,89,622
4570,89,623
4571,89,645
4572,89,659
4573,89,660
4574,89,673
4575,89,696
4576,89,697
4577,89,718
4578,89,749
4579,89,750
4580,89,867
4581,90,50
4582,90,50
4583,90,51
4584,90,51
4585,90,323
4586,90,328
4587,90,329
4588,90,330
4589,90,339
4590,90,340
4591,90,383
4592,90,413
4593,90,449
4594,90,450
4595,90,529
4596,90,530
4597,90,618
4598,90,618
4599,90,645
4600,91,27
4601,91,28
4602,91,50
4603,91,50
4604,91,51
4605,91,51
4606,91,95
4607,91,206
4608,91,208
4609,91,237
4610,91,290
4611,91,291
4612,91,292
4613,91,328
4614,91,329
4615,91,330
4616,91,443
4617,91,444
4618,91,445
4619,91,449
4620,91,450
4621,91,529
4622,91,530
4623,91,551
4624,91,552
4625,91,553
4626,91,632
4627,91,659
4628,91,660
4629,91,718
4630,91,736
4631,91,737
4632,91,738
4633,91,843
4634,91,844
4635,91,878
4636,91,879
4637,92,23
4638,92,24
4639,92,29
4640,92,30
4641,92,31
4642,92,32
4643,92,33
4644,92,34
4645,92,41
4646,92,42
4647,92,43
4648,92,44
4649,92,45
4650,92,88
4651,92,89
4652,92,92
4653,92,93
4654,92,94
4655,92,109
4656,92,110
4657,92,110
4658,92,169
4659,92,182
4660,92,194
4661,92,195
4662,92,211
4663,92,269
4664,92,285
4665,92,286
4666,92,315
4667,92,316
4668,92,317
4669,92,407
4670,92,416
4671,92,434
4672,92,435
4673,92,451
4674,92,452
4675,92,453
4676,92,454
4677,92,543
4678,92,544
4679,92,545
4680,92,568
4681,92,569
4682,92,590
4683,92,591
4684,92,617
4685,92,630
4686,92,690
4687,92,691
4688,92,747
4689,92,748
4690,92,757
4691,92,758
4692,92,771
4693,92,803
4694,92,804
4695,92,849
4696,92,849
4697,92,890
4698,93,12
4699,93,48
4700,93,49
4701,93,54
4702,93,55
4703,93,64
4704,93,65
4705,93,77
4706,93,78
4707,93,79
4708,93,79
4709,93,80
4710,93,80
4711,93,96
4712,93,97
4713,93,102
4714,93,103
4715,93,103
4716,93,114
4717,93,122
4718,93,122
4719,93,124
4720,93,144
4721,93,150
4722,93,151
4723,93,163
4724,93,164
4725,93,196
4726,93,199
4727,93,199
4728,93,200
4729,93,203
4730,93,234
4731,93,238
4732,93,251
4733,93,269
4734,93,280
4735,93,281
4736,93,282
4737,93,307
4738,93,308
4739,93,325
4740,93,326
4741,93,337
4742,93,338
4743,93,343
4744,93,344
4745,93,358
4746,93,368
4747,93,375
4748,93,376
4749,93,380
4750,93,381
4751,93,385
4752,93,413
4753,93,413
4754,93,413
4755,93,414
4756,93,425
4757,93,426
4758,93,429
4759,93,433
4760,93,436
4761,93,437
4762,93,439
4763,93,475
4764,93,480
4765,93,481
4766,93,482
4767,93,488
4768,93,489
4769,93,490
4770,93,493
4771,93,494
4772,93,527
4773,93,528
4774,93,561
4775,93,574
4776,93,575
4777,93,576
4778,93,577
4779,93,578
4780,93,579
4781,93,605
4782,93,606
4783,93,648
4784,93,677
4785,93,678
4786,93,678
4787,93,720
4788,93,720
4789,93,765
4790,93,779
4791,93,786
4792,93,792
4793,93,800
4794,93,800
4795,93,800
4796,93,825
4797,93,826
4798,93,856
4799,93,857
4800,93,858
4801,93,866
4802,93,898
4803,93,898
4804,93,898
4805,93,899
4806,94,26
4807,94,35
4808,94,36
4809,94,48
4810,94,49
4811,94,64
4812,94,65
4813,94,77
4814,94,78
4815,94,79
4816,94,79
4817,94,80
4818,94,80
4819,94,96
4820,94,97
4821,94,102
4822,94,120
4823,94,121
4824,94,122
4825,94,122
4826,94,124
4827,94,150
4828,94,151
4829,94,167
4830,94,168
4831,94,173
4832,94,177
4833,94,178
4834,94,196
4835,94,199
4836,94,199
4837,94,203
4838,94,238
4839,94,280
4840,94,281
4841,94,282
4842,94,325
4843,94,326
4844,94,337
4845,94,338
4846,94,355
4847,94,356
4848,94,358
4849,94,368
4850,94,375
4851,94,376
4852,94,380
4853,94,381
4854,94,385
4855,94,386
4856,94,386
4857,94,386
4858,94,386
4859,94,413
4860,94,413
4861,94,413
4862,94,414
4863,94,439
4864,94,475
4865,94,477
4866,94,480
4867,94,481
4868,94,482
4869,94,488
4870,94,491
4871,94,517
4872,94,518
4873,94,527
4874,94,528
4875,94,561
4876,94,574
4877,94,575
4878,94,576
4879,94,577
4880,94,578
4881,94,579
4882,94,605
4883,94,606
4884,94,648
4885,94,653
4886,94,654
4887,94,655
4888,94,678
4889,94,678
4890,94,682
4891,94,683
4892,94,717
4893,94,720
4894,94,720
4895,94,765
4896,94,826
4897,94,856
4898,94,857
4899,94,858
4900,94,866
4901,94,876
4902,94,876
4903,94,898
4904,94,898
4905,94,898
4906,95,38
4907,95,38
4908,95,41
4909,95,42
4910,95,53
4911,95,53
4912,95,54
4913,95,55
4914,95,60
4915,95,61
4916,95,62
4917,95,64
4918,95,65
4919,95,77
4920,95,78
4921,95,92
4922,95,93
4923,95,94
4924,95,96
4925,95,97
4926,95,102
4927,95,103
4928,95,103
4929,95,122
4930,95,122
4931,95,144
4932,95,163
4933,95,164
4934,95,169
4935,95,186
4936,95,193
4937,95,200
4938,95,234
4939,95,280
4940,95,281
4941,95,282
4942,95,327
4943,95,337
4944,95,338
4945,95,358
4946,95,425
4947,95,426
4948,95,429
4949,95,431
4950,95,432
4951,95,433
4952,95,436
4953,95,437
4954,95,439
4955,95,442
4956,95,469
4957,95,475
4958,95,480
4959,95,491
4960,95,504
4961,95,505
4962,95,517
4963,95,518
4964,95,561
4965,95,574
4966,95,575
4967,95,576
4968,95,686
4969,95,687
4970,95,769
4971,95,770
4972,95,792
4973,95,796
4974,95,806
4975,95,826
4976,95,866
4977,95,899
4978,96,96
4979,96,97
4980,96,106
4981,96,122
4982,96,307
4983,96,308
4984,96,439
4985,96,619
4986,96,620
4987,97,15
4988,97,16
4989,97,17
4990,97,18
4991,97,21
4992,97,22
4993,97,25
4994,97,26
4995,97,26
4996,97,27
4997,97,28
4998,97,49
4999,97,50
5000,97,50
5001,97,51
5002,97,51
5003,97,58
5004,97,59
5005,97,77
5006,97,77
5007,97,78
5008,97,78
5009,97,83
5010,97,84
5011,97,85
5012,97,99
5013,97,107
5014,97,116
5015,97,117
5016,97,118
5017,97,119
5018,97,123
5019,97,135
5020,97,137
5021,97,142
5022,97,144
5023,97,144
5024,97,145
5025,97,145
5026,97,146
5027,97,146
5028,97,147
5029,97,148
5030,97,149
5031,97,150
5032,97,160
5033,97,162
5034,97,165
5035,97,166
5036,97,167
5037,97,168
5038,97,190
5039,97,203
5040,97,212
5041,97,215
5042,97,226
5043,97,227
5044,97,230
5045,97,233
5046,97,237
5047,97,252
5048,97,253
5049,97,254
5050,97,276
5051,97,277
5052,97,278
5053,97,279
5054,97,283
5055,97,284
5056,97,291
5057,97,311
5058,97,312
5059,97,318
5060,97,319
5061,97,368
5062,97,370
5063,97,375
5064,97,376
5065,97,386
5066,97,396
5067,97,397
5068,97,398
5069,97,418
5070,97,419
5071,97,424
5072,97,427
5073,97,428
5074,97,458
5075,97,461
5076,97,474
5077,97,522
5078,97,523
5079,97,543
5080,97,544
5081,97,545
5082,97,566
5083,97,567
5084,97,570
5085,97,571
5086,97,587
5087,97,595
5088,97,596
5089,97,617
5090,97,632
5091,97,641
5092,97,642
5093,97,659
5094,97,660
5095,97,661
5096,97,662
5097,97,663
5098,97,714
5099,97,715
5100,97,738
5101,97,741
5102,97,785
5103,97,795
5104,97,807
5105,97,813
5106,97,814
5107,97,815
5108,97,826
5109,97,846
5110,97,847
5111,97,877
5112,97,886
5113,97,887
5114,97,890
5115,97,897
5116,97,898
5117,98,16
5118,98,17
5119,98,18
5120,98,19
5121,98,19
5122,98,20
5123,98,20
5124,98,22
5125,98,25
5126,98,26
5127,98,26
5128,98,37
5129,98,38
5130,98,42
5131,98,77
5132,98,78
5133,98,78
5134,98,83
5135,98,84
5136,98,85
5137,98,118
5138,98,119
5139,98,123
5140,98,125
5141,98,133
5142,98,134
5143,98,135
5144,98,136
5145,98,155
5146,98,156
5147,98,157
5148,98,161
5149,98,162
5150,98,193
5151,98,196
5152,98,197
5153,98,207
5154,98,212
5155,98,215
5156,98,237
5157,98,239
5158,98,243
5159,98,252
5160,98,253
5161,98,254
5162,98,255
5163,98,256
5164,98,257
5165,98,276
5166,98,277
5167,98,278
5168,98,279
5169,98,283
5170,98,284
5171,98,309
5172,98,310
5173,98,311
5174,98,312
5175,98,313
5176,98,314
5177,98,335
5178,98,359
5179,98,396
5180,98,397
5181,98,398
5182,98,417
5183,98,418
5184,98,419
5185,98,427
5186,98,428
5187,98,447
5188,98,448
5189,98,461
5190,98,466
5191,98,469
5192,98,470
5193,98,471
5194,98,472
5195,98,491
5196,98,492
5197,98,494
5198,98,519
5199,98,520
5200,98,521
5201,98,522
5202,98,523
5203,98,566
5204,98,567
5205,98,587
5206,98,617
5207,98,638
5208,98,639
5209,98,640
5210,98,648
5211,98,649
5212,98,656
5213,98,657
5214,98,658
5215,98,659
5216,98,660
5217,98,661
5218,98,662
5219,98,663
5220,98,694
5221,98,695
5222,98,700
5223,98,745
5224,98,745
5225,98,785
5226,98,807
5227,98,813
5228,98,814
5229,98,815
5230,98,827
5231,98,828
5232,98,877
5233,98,885
5234,98,886
5235,98,887
5236,98,888
5237,98,889
5238,99,4
5239,99,5
5240,99,6
5241,99,15
5242,99,57
5243,99,84
5244,99,85
5245,99,95
5246,99,104
5247,99,105
5248,99,105
5249,99,115
5250,99,128
5251,99,130
5252,99,136
5253,99,158
5254,99,159
5255,99,160
5256,99,206
5257,99,208
5258,99,209
5259,99,210
5260,99,267
5261,99,318
5262,99,319
5263,99,371
5264,99,372
5265,99,373
5266,99,551
5267,99,552
5268,99,553
5269,99,554
5270,99,555
5271,99,626
5272,99,772
5273,99,773
5274,100,63
5275,100,64
5276,100,65
5277,100,150
5278,100,177
5279,100,178
5280,100,280
5281,100,281
5282,100,282
5283,100,344
5284,100,386
5285,100,386
5286,100,386
5287,100,475
5288,100,605
5289,100,606
5290,100,789
5291,100,790
5292,100,791
5293,100,792
5294,101,64
5295,101,65
5296,101,92
5297,101,93
5298,101,94
5299,101,167
5300,101,168
5301,101,177
5302,101,178
5303,101,198
5304,101,222
5305,101,302
5306,101,353
5307,101,354
5308,101,355
5309,101,356
5310,101,386
5311,101,386
5312,101,386
5313,101,386
5314,101,430
5315,101,442
5316,101,477
5317,101,491
5318,101,562
5319,101,562
5320,101,563
5321,101,592
5322,101,593
5323,101,607
5324,101,608
5325,101,609
5326,101,622
5327,101,623
5328,101,792
5329,101,806
5330,101,864
5331,101,867
5332,102,39
5333,102,40
5334,102,122
5335,102,122
5336,102,133
5337,102,134
5338,102,135
5339,102,136
5340,102,151
5341,102,185
5342,102,196
5343,102,197
5344,102,438
5345,102,439
5346,102,441
5347,102,470
5348,102,471
5349,102,700
5350,102,778
5351,102,866
5352,103,23
5353,103,24
5354,103,42
5355,103,47
5356,103,49
5357,103,51
5358,103,51
5359,103,52
5360,103,52
5361,103,52
5362,103,53
5363,103,53
5364,103,54
5365,103,55
5366,103,56
5367,103,57
5368,103,72
5369,103,73
5370,103,81
5371,103,82
5372,103,88
5373,103,88
5374,103,89
5375,103,89
5376,103,95
5377,103,100
5378,103,101
5379,103,105
5380,103,105
5381,103,108
5382,103,110
5383,103,124
5384,103,125
5385,103,141
5386,103,143
5387,103,158
5388,103,159
5389,103,160
5390,103,167
5391,103,168
5392,103,169
5393,103,190
5394,103,193
5395,103,197
5396,103,206
5397,103,207
5398,103,208
5399,103,215
5400,103,239
5401,103,246
5402,103,247
5403,103,248
5404,103,252
5405,103,253
5406,103,254
5407,103,258
5408,103,259
5409,103,260
5410,103,291
5411,103,293
5412,103,294
5413,103,295
5414,103,318
5415,103,319
5416,103,329
5417,103,330
5418,103,336
5419,103,352
5420,103,353
5421,103,354
5422,103,367
5423,103,402
5424,103,408
5425,103,409
5426,103,424
5427,103,434
5428,103,435
5429,103,446
5430,103,447
5431,103,448
5432,103,461
5433,103,462
5434,103,463
5435,103,466
5436,103,469
5437,103,472
5438,103,543
5439,103,544
5440,103,545
5441,103,595
5442,103,596
5443,103,599
5444,103,600
5445,103,601
5446,103,636
5447,103,637
5448,103,649
5449,103,714
5450,103,715
5451,103,731
5452,103,732
5453,103,733
5454,103,779
5455,103,782
5456,103,783
5457,103,784
5458,103,785
5459,103,810
5460,103,811
5461,103,812
5462,103,849
5463,103,849
5464,103,863
5465,104,25
5466,104,26
5467,104,26
5468,104,123
5469,104,193
5470,104,212
5471,104,252
5472,104,253
5473,104,254
5474,104,276
5475,104,277
5476,104,280
5477,104,281
5478,104,282
5479,104,291
5480,104,313
5481,104,359
5482,104,361
5483,104,362
5484,104,386
5485,104,396
5486,104,397
5487,104,398
5488,104,469
5489,104,475
5490,104,478
5491,104,479
5492,104,488
5493,104,491
5494,104,566
5495,104,567
5496,104,587
5497,104,617
5498,104,656
5499,104,657
5500,104,658
5501,104,690
5502,104,691
5503,104,714
5504,104,715
5505,104,717
5506,104,744
5507,104,745
5508,104,745
5509,104,745
5510,104,778
5511,105,64
5512,105,65
5513,105,120
5514,105,121
5515,105,137
5516,105,144
5517,105,150
5518,105,218
5519,105,219
5520,105,222
5521,105,233
5522,105,249
5523,105,250
5524,105,251
5525,105,282
5526,105,307
5527,105,308
5528,105,350
5529,105,358
5530,105,380
5531,105,381
5532,105,386
5533,105,386
5534,105,386
5535,105,416
5536,105,422
5537,105,423
5538,105,433
5539,105,474
5540,105,481
5541,105,488
5542,105,492
5543,105,493
5544,105,548
5545,105,549
5546,105,577
5547,105,578
5548,105,579
5549,105,592
5550,105,593
5551,105,605
5552,105,606
5553,105,615
5554,105,616
5555,105,617
5556,105,712
5557,105,713
5558,105,747
5559,105,748
5560,105,771
5561,105,842
5562,105,868
5563,105,869
5564,105,871
5565,105,890
5566,106,11
5567,106,12
5568,106,14
5569,106,15
5570,106,74
5571,106,75
5572,106,76
5573,106,88
5574,106,88
5575,106,89
5576,106,89
5577,106,95
5578,106,98
5579,106,99
5580,106,120
5581,106,121
5582,106,127
5583,106,140
5584,106,141
5585,106,143
5586,106,207
5587,106,208
5588,106,211
5589,106,218
5590,106,219
5591,106,222
5592,106,222
5593,106,266
5594,106,267
5595,106,268
5596,106,269
5597,106,273
5598,106,274
5599,106,275
5600,106,290
5601,106,291
5602,106,292
5603,106,299
5604,106,304
5605,106,305
5606,106,306
5607,106,337
5608,106,338
5609,106,341
5610,106,342
5611,106,343
5612,106,344
5613,106,347
5614,106,348
5615,106,369
5616,106,413
5617,106,422
5618,106,423
5619,106,472
5620,106,476
5621,106,524
5622,106,525
5623,106,526
5624,106,582
5625,106,583
5626,106,584
5627,106,597
5628,106,598
5629,106,665
5630,106,703
5631,106,712
5632,106,713
5633,106,719
5634,106,769
5635,106,770
5636,106,771
5637,106,794
5638,106,797
5639,106,805
5640,106,808
5641,106,809
5642,106,864
5643,107,35
5644,107,36
5645,107,40
5646,107,88
5647,107,88
5648,107,89
5649,107,89
5650,107,113
5651,107,120
5652,107,121
5653,107,211
5654,107,242
5655,107,425
5656,107,426
5657,107,440
5658,107,607
5659,107,608
5660,107,609
5661,107,843
5662,107,844
5663,108,4
5664,108,5
5665,108,6
5666,108,109
5667,108,110
5668,108,110
5669,108,116
5670,108,117
5671,108,126
5672,108,155
5673,108,156
5674,108,157
5675,108,230
5676,108,240
5677,108,244
5678,108,324
5679,108,434
5680,108,435
5681,108,467
5682,108,656
5683,108,657
5684,108,658
5685,108,690
5686,108,691
5687,108,837
5688,108,838
5689,108,839
5690,108,850
5691,108,851
5692,109,37
5693,109,37
5694,109,38
5695,109,38
5696,109,41
5697,109,42
5698,109,92
5699,109,93
5700,109,94
5701,109,120
5702,109,121
5703,109,126
5704,109,131
5705,109,141
5706,109,150
5707,109,169
5708,109,170
5709,109,171
5710,109,177
5711,109,178
5712,109,179
5713,109,180
5714,109,181
5715,109,197
5716,109,200
5717,109,226
5718,109,234
5719,109,240
5720,109,292
5721,109,302
5722,109,313
5723,109,325
5724,109,326
5725,109,345
5726,109,346
5727,109,355
5728,109,356
5729,109,416
5730,109,429
5731,109,436
5732,109,437
5733,109,442
5734,109,458
5735,109,467
5736,109,477
5737,109,478
5738,109,479
5739,109,486
5740,109,491
5741,109,505
5742,109,607
5743,109,608
5744,109,609
5745,109,615
5746,109,708
5747,109,709
5748,109,710
5749,109,711
5750,109,755
5751,109,756
5752,109,774
5753,109,792
5754,109,806
5755,109,826
5756,109,890
5757,109,897
5758,109,898
5759,110,7
5760,110,8
5761,110,9
5762,110,80
5763,110,80
5764,110,90
5765,110,91
5766,110,138
5767,110,139
5768,110,213
5769,110,324
5770,110,387
5771,110,388
5772,110,389
5773,110,557
5774,110,558
5775,110,564
5776,110,565
5777,110,688
5778,110,689
5779,110,785
5780,110,786
5781,110,787
5782,110,788
5783,110,840
5784,110,841
5785,110,842
5786,110,854
5787,110,855
5788,111,27
5789,111,27
5790,111,28
5791,111,28
5792,111,35
5793,111,36
5794,111,39
5795,111,40
5796,111,74
5797,111,74
5798,111,75
5799,111,75
5800,111,76
5801,111,76
5802,111,108
5803,111,113
5804,111,143
5805,111,155
5806,111,156
5807,111,157
5808,111,161
5809,111,162
5810,111,174
5811,111,183
5812,111,184
5813,111,206
5814,111,231
5815,111,232
5816,111,233
5817,111,241
5818,111,242
5819,111,363
5820,111,364
5821,111,365
5822,111,399
5823,111,400
5824,111,427
5825,111,428
5826,111,440
5827,111,446
5828,111,463
5829,111,474
5830,111,492
5831,111,498
5832,111,499
5833,111,500
5834,111,517
5835,111,518
5836,111,543
5837,111,544
5838,111,545
5839,111,622
5840,111,623
5841,111,767
5842,111,768
5843,111,774
5844,111,775
5845,111,777
5846,111,801
5847,111,831
5848,111,832
5849,112,65
5850,112,72
5851,112,73
5852,112,91
5853,112,97
5854,112,122
5855,112,137
5856,112,150
5857,112,151
5858,112,439
5859,112,462
5860,112,471
5861,113,25
5862,113,26
5863,113,26
5864,113,35
5865,113,81
5866,113,82
5867,113,100
5868,113,101
5869,113,113
5870,113,120
5871,113,121
5872,113,122
5873,113,122
5874,113,125
5875,113,145
5876,113,145
5877,113,152
5878,113,153
5879,113,154
5880,113,165
5881,113,166
5882,113,179
5883,113,180
5884,113,181
5885,113,239
5886,113,242
5887,113,269
5888,113,358
5889,113,439
5890,113,462
5891,113,466
5892,113,561
5893,113,577
5894,113,578
5895,113,579
5896,113,587
5897,113,615
5898,113,653
5899,113,654
5900,113,655
5901,113,666
5902,113,677
5903,113,678
5904,113,678
5905,113,684
5906,113,685
5907,113,686
5908,113,687
5909,113,698
5910,113,699
5911,113,700
5912,113,703
5913,113,716
5914,113,719
5915,113,720
5916,113,720
5917,113,780
5918,113,806
5919,113,825
5920,113,826
5921,113,866
5922,114,23
5923,114,24
5924,114,41
5925,114,42
5926,114,62
5927,114,73
5928,114,89
5929,114,89
5930,114,94
5931,114,109
5932,114,110
5933,114,110
5934,114,134
5935,114,169
5936,114,194
5937,114,195
5938,114,198
5939,114,283
5940,114,284
5941,114,336
5942,114,430
5943,114,491
5944,114,562
5945,114,562
5946,114,563
5947,114,615
5948,114,658
5949,114,718
5950,114,721
5951,114,788
5952,114,867
5953,114,897
5954,114,898
5955,115,64
5956,115,65
5957,115,102
5958,115,103
5959,115,103
5960,115,122
5961,115,122
5962,115,144
5963,115,144
5964,115,152
5965,115,153
5966,115,154
5967,115,163
5968,115,164
5969,115,165
5970,115,166
5971,115,205
5972,115,243
5973,115,439
5974,115,561
5975,115,577
5976,115,578
5977,115,579
5978,115,615
5979,115,677
5980,115,678
5981,115,678
5982,115,683
5983,115,686
5984,115,687
5985,115,703
5986,115,719
5987,115,825
5988,115,826
5989,115,866
5990,116,15
5991,116,19
5992,116,19
5993,116,20
5994,116,20
5995,116,21
5996,116,22
5997,116,32
5998,116,33
5999,116,34
6000,116,56
6001,116,57
6002,116,66
6003,116,67
6004,116,68
6005,116,83
6006,116,104
6007,116,105
6008,116,105
6009,116,106
6010,116,107
6011,116,115
6012,116,116
6013,116,117
6014,116,123
6015,116,127
6016,116,128
6017,116,133
6018,116,136
6019,116,145
6020,116,168
6021,116,212
6022,116,223
6023,116,224
6024,116,230
6025,116,236
6026,116,237
6027,116,255
6028,116,256
6029,116,257
6030,116,276
6031,116,277
6032,116,288
6033,116,289
6034,116,296
6035,116,297
6036,116,318
6037,116,319
6038,116,322
6039,116,323
6040,116,359
6041,116,371
6042,116,372
6043,116,373
6044,116,402
6045,116,408
6046,116,409
6047,116,425
6048,116,426
6049,116,434
6050,116,435
6051,116,494
6052,116,501
6053,116,502
6054,116,503
6055,116,504
6056,116,505
6057,116,532
6058,116,533
6059,116,534
6060,116,538
6061,116,539
6062,116,626
6063,116,633
6064,116,634
6065,116,635
6066,116,766
6067,116,794
6068,116,870
6069,116,891
6070,116,892
6071,116,892
6072,116,895
6073,117,27
6074,117,28
6075,117,39
6076,117,40
6077,117,66
6078,117,67
6079,117,68
6080,117,74
6081,117,74
6082,117,75
6083,117,75
6084,117,76
6085,117,76
6086,117,139
6087,117,204
6088,117,205
6089,117,213
6090,117,241
6091,117,258
6092,117,259
6093,117,260
6094,117,273
6095,117,290
6096,117,307
6097,117,308
6098,117,328
6099,117,329
6100,117,330
6101,117,393
6102,117,394
6103,117,401
6104,117,402
6105,117,417
6106,117,504
6107,117,505
6108,117,532
6109,117,533
6110,117,534
6111,117,538
6112,117,539
6113,117,564
6114,117,565
6115,117,590
6116,117,591
6117,117,613
6118,117,614
6119,117,616
6120,117,618
6121,117,696
6122,117,697
6123,117,704
6124,117,705
6125,117,706
6126,117,734
6127,117,735
6128,117,749
6129,117,750
6130,117,759
6131,117,760
6132,117,771
6133,117,782
6134,117,783
6135,117,784
6136,117,805
6137,118,35
6138,118,36
6139,118,143
6140,118,151
6141,118,175
6142,118,176
6143,118,446
6144,118,468
6145,119,16
6146,119,17
6147,119,18
6148,119,21
6149,119,22
6150,119,83
6151,119,85
6152,119,255
6153,119,256
6154,119,257
6155,119,333
6156,119,441
6157,119,561
6158,119,629
6159,119,630
6160,119,741
6161,119,785
6162,120,74
6163,120,74
6164,120,75
6165,120,75
6166,120,76
6167,120,76
6168,120,100
6169,120,100
6170,120,101
6171,120,101
6172,120,109
6173,120,110
6174,120,110
6175,120,204
6176,120,205
6177,120,211
6178,120,343
6179,120,344
6180,120,425
6181,120,426
6182,120,482
6183,120,597
6184,120,598
6185,120,649
6186,120,774
6187,120,904
6188,121,103
6189,121,103
6190,121,113
6191,121,242
6192,122,92
6193,122,93
6194,122,94
6195,122,108
6196,122,124
6197,122,143
6198,122,209
6199,122,210
6200,122,216
6201,122,217
6202,122,238
6203,122,263
6204,122,264
6205,122,336
6206,122,352
6207,122,446
6208,122,463
6209,122,511
6210,122,512
6211,122,513
6212,122,514
6213,122,515
6214,122,516
6215,122,631
6216,122,656
6217,122,657
6218,122,658
6219,122,725
6220,122,726
6221,122,727
6222,122,862
6223,123,88
6224,123,89
6225,123,92
6226,123,93
6227,123,94
6228,123,109
6229,123,110
6230,123,110
6231,123,126
6232,123,136
6233,123,218
6234,123,219
6235,123,228
6236,123,229
6237,123,240
6238,123,324
6239,123,467
6240,123,498
6241,123,499
6242,123,500
6243,123,607
6244,123,608
6245,123,609
6246,123,757
6247,123,758
6248,123,776
6249,124,88
6250,124,89
6251,124,109
6252,124,110
6253,124,110
6254,124,316
6255,124,317
6256,124,568
6257,124,569
6258,125,104
6259,125,105
6260,125,105
6261,126,37
6262,126,38
6263,126,77
6264,126,78
6265,126,126
6266,126,136
6267,126,240
6268,126,244
6269,126,250
6270,126,351
6271,126,383
6272,126,467
6273,126,513
6274,126,637
6275,126,643
6276,126,653
6277,126,654
6278,126,655
6279,126,806
6280,127,86
6281,127,87
6282,127,116
6283,127,117
6284,127,118
6285,127,119
6286,127,130
6287,127,418
6288,127,419
6289,128,90
6290,128,91
6291,128,366
6292,128,688
6293,128,689
6294,129,25
6295,129,27
6296,129,27
6297,129,28
6298,129,28
6299,129,41
6300,129,42
6301,129,53
6302,129,53
6303,129,81
6304,129,82
6305,129,100
6306,129,101
6307,129,107
6308,129,120
6309,129,121
6310,129,125
6311,129,133
6312,129,134
6313,129,135
6314,129,136
6315,129,150
6316,129,151
6317,129,155
6318,129,156
6319,129,157
6320,129,165
6321,129,166
6322,129,169
6323,129,190
6324,129,193
6325,129,196
6326,129,197
6327,129,227
6328,129,239
6329,129,249
6330,129,250
6331,129,311
6332,129,312
6333,129,342
6334,129,385
6335,129,386
6336,129,417
6337,129,418
6338,129,419
6339,129,424
6340,129,466
6341,129,470
6342,129,471
6343,129,480
6344,129,481
6345,129,482
6346,129,572
6347,129,573
6348,129,617
6349,129,619
6350,129,620
6351,129,700
6352,129,774
6353,129,795
6354,130,7
6355,130,8
6356,130,9
6357,130,56
6358,130,57
6359,130,119
6360,130,319
6361,130,689
6362,130,713
6363,130,787
6364,130,797
6365,130,844
6366,131,91
6367,131,138
6368,131,139
6369,131,222
6370,131,747
6371,131,748
6372,132,72
6373,132,73
6374,132,114
6375,132,138
6376,132,139
6377,132,167
6378,132,168
6379,132,213
6380,132,224
6381,132,345
6382,132,346
6383,132,425
6384,132,426
6385,132,465
6386,132,686
6387,132,687
6388,132,793
6389,133,3
6390,133,35
6391,133,53
6392,133,53
6393,133,54
6394,133,55
6395,133,60
6396,133,61
6397,133,79
6398,133,79
6399,133,80
6400,133,80
6401,133,99
6402,133,114
6403,133,143
6404,133,150
6405,133,151
6406,133,161
6407,133,162
6408,133,194
6409,133,195
6410,133,199
6411,133,199
6412,133,202
6413,133,218
6414,133,219
6415,133,220
6416,133,221
6417,133,258
6418,133,259
6419,133,260
6420,133,287
6421,133,288
6422,133,289
6423,133,316
6424,133,317
6425,133,320
6426,133,321
6427,133,322
6428,133,323
6429,133,324
6430,133,339
6431,133,340
6432,133,345
6433,133,346
6434,133,360
6435,133,368
6436,133,378
6437,133,379
6438,133,386
6439,133,399
6440,133,400
6441,133,425
6442,133,426
6443,133,446
6444,133,473
6445,133,480
6446,133,513
6447,133,527
6448,133,528
6449,133,568
6450,133,569
6451,133,631
6452,133,636
6453,133,637
6454,133,845
6455,133,875
6456,134,64
6457,134,65
6458,135,113
6459,135,242
6460,135,440
